timestamp_utc,model_key,model_id,model_revision,architecture,role,workload,repeat,num_requests,concurrency,target_prompt_tokens_per_request,target_output_tokens_per_request,actual_prompt_tokens,actual_output_tokens,elapsed_seconds,prompt_tokens_per_second,output_tokens_per_second,total_tokens_per_second,mean_request_latency_seconds,p95_request_latency_seconds,gpu_name,gpu_memory_mib,gpu_driver_version,gpu_compute_capability,python_version,torch_version,cuda_version,vllm_version,weight_quantization,kv_cache_dtype,tensor_parallel_size,max_model_len,gpu_memory_utilization,max_num_seqs,max_num_batched_tokens,seed
2026-09-11T17:38:10.681551+00:00,moe,allenai/OLMoE-1B-7B-0924-Instruct,7f1c97f440f06ce36705e4f2b843edb5925f4498,moe,~1B active / 7B total,decode,2,64,64,32,256,2048,16384,12.164079576999939,168.36456774521562,1346.916541961725,1515.2811097069407,12.152532441249985,12.161622763999958,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:02.756093+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,0,8,8,128,1,1024,8,0.2090781069998684,4897.6911772051035,38.26321232191487,4935.954389527018,0.20760708037499853,0.20851390899997568,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:02.971341+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,1,8,8,128,1,1024,8,0.21104672699993898,4852.0060678330065,37.90629740494536,4889.912365237952,0.20957054412500042,0.21041540400005943,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:03.187631+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,2,8,8,128,1,1024,8,0.20832218600003216,4915.463012661752,38.40205478641994,4953.865067448172,0.20680934412504826,0.2081021960000271,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:04.229927+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,0,8,8,512,1,4096,8,0.8282279619998008,4945.49832646315,9.65917641887334,4955.157502882023,0.826579478499923,0.8275139859999854,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:05.063261+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,1,8,8,512,1,4096,8,0.8255896699999994,4961.302386450649,9.690043723536423,4970.992430174185,0.8237772485000221,0.8250495929999033,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:05.894082+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,2,8,8,512,1,4096,8,0.830468484999983,4932.155854174386,9.633116902684348,4941.7889710770705,0.8287922263749294,0.8296009369998956,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:08.398164+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,0,8,8,1024,1,8192,8,1.6742596029998822,4892.909071760347,4.778231515390964,4897.687303275738,1.6725420511250206,1.6736772369999926,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:10.077991+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,1,8,8,1024,1,8192,8,1.6610352059999514,4931.864159416402,4.81627359318008,4936.680433009582,1.6592010425000296,1.6602861369999573,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:11.744403+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,2,8,8,1024,1,8192,8,1.6771111430000474,4884.589810396226,4.770107236715065,4889.359917632942,1.6750034478750422,1.6765121900000395,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:16.825139+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,0,8,8,2048,1,16384,8,3.4364987399999336,4767.643243774422,2.3279508026242297,4769.971194577047,3.4339409722499568,3.435549822999974,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:20.267459+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,1,8,8,2048,1,16384,8,3.410902139999962,4803.421302494531,2.3454205578586578,4805.766723052389,3.408193646124971,3.4096320139999534,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:23.684011+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,2,8,8,2048,1,16384,8,3.4183643480000683,4792.935548132997,2.340300560611815,4795.275848693608,3.415687405500023,3.417001164000112,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:32.348929+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,0,8,8,3072,1,24576,8,5.230649917999926,4698.460112084364,1.5294466510691287,4699.989558735432,5.227849079999942,5.229699442000083,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:37.584962+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,1,8,8,3072,1,24576,8,5.192585246000135,4732.9025592658245,1.5406583851776772,4734.443217651002,5.1897621880000315,5.191636084000038,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:42.783444+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,prefill,2,8,8,3072,1,24576,8,5.189006455000026,4736.166781276413,1.5417209574467488,4737.708502233859,5.186109994374988,5.187527432000024,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:42:57.015633+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,0,1,1,32,256,32,256,9.00232607299995,3.554636850577472,28.437094804619775,31.991731655197245,9.002120823000041,9.002120823000041,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:43:06.022047+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,1,1,1,32,256,32,256,8.996827740999834,3.5568092355677114,28.45447388454169,32.011283120109404,8.99661621600012,8.99661621600012,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:43:15.023000+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,2,1,1,32,256,32,256,8.994579421999788,3.5576983090205854,28.461586472164683,32.01928478118527,8.994348545999856,8.994348545999856,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:43:33.117404+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,0,2,2,32,256,64,512,9.103615224000123,7.030174103940043,56.24139283152034,63.27156693546039,9.103280675000065,9.103309785999954,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:43:42.225261+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,1,2,2,32,256,64,512,9.101885634000155,7.031510016004549,56.25208012803639,63.283590144040936,9.101568042000054,9.101618649000102,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:43:51.331215+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,2,2,2,32,256,64,512,9.106354871999883,7.028059075183472,56.224472601467774,63.252531676651245,9.10600791349998,9.106082619000063,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:44:09.734330+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,0,4,4,32,256,128,1024,9.278231771999799,13.795732112047823,110.36585689638258,124.1615890084304,9.277541558249823,9.277747777000059,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:44:19.017052+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,1,4,4,32,256,128,1024,9.263867424999717,13.817123467740464,110.53698774192371,124.35411120966417,9.26315889600005,9.263620586000343,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:44:28.288434+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,2,4,4,32,256,128,1024,9.260645355000179,13.821930879891418,110.57544703913135,124.39737791902277,9.259771045249977,9.259983933000058,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:44:47.180149+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,0,8,8,32,256,256,2048,9.616482219999853,26.620961193853685,212.96768955082948,239.58865074468315,9.615016554249962,9.616208570999788,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:44:56.801977+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,1,8,8,32,256,256,2048,9.62019276800038,26.610693379402136,212.8855470352171,239.49624041461922,9.618639567875107,9.619793759000004,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:45:06.427769+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,2,8,8,32,256,256,2048,9.625828576000004,26.595113135328695,212.76090508262956,239.35601821795825,9.624053899249986,9.62538802600011,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:45:26.327184+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,0,16,16,32,256,512,4096,10.270848143999956,49.84982669606513,398.79861356852103,448.64844026458616,10.268030440250044,10.270022604000133,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:45:36.604635+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,1,16,16,32,256,512,4096,10.276341315000082,49.82317970041032,398.58543760328257,448.4086173036929,10.273403532749967,10.27599846999965,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:45:46.887844+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,2,16,16,32,256,512,4096,10.265195017999758,49.877279399195146,399.01823519356117,448.89551459275634,10.262323399249965,10.264892995000082,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:46:08.679242+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,0,32,32,32,256,1024,8192,11.530634549999832,88.80690785573591,710.4552628458873,799.2621707016233,11.524697404906235,11.529834324000149,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:46:20.218753+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,1,32,32,32,256,1024,8192,11.525227418000213,88.84857216793021,710.7885773434417,799.637149511372,11.519259683781257,11.524019423000027,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:46:31.753428+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,2,32,32,32,256,1024,8192,11.539518663999843,88.73853665964432,709.9082932771546,798.646829936799,11.53414276393751,11.538402958999995,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:46:58.120652+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,0,64,64,32,256,2048,16384,14.810131076000289,138.28371872540475,1106.269749803238,1244.5534685286427,14.79913764960937,14.807320840000102,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:47:12.944578+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,1,64,64,32,256,2048,16384,14.799232071000006,138.38555880295846,1107.0844704236677,1245.4700292266261,14.787824924874975,14.796286461000363,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
2026-09-11T17:47:27.758181+00:00,large_dense,allenai/OLMo-2-1124-7B,7df9a82518afdecae4e8c026b27adccc8c1f0032,dense,large dense baseline,decode,2,64,64,32,256,2048,16384,14.796787249999852,138.4084237610445,1107.267390088356,1245.6758138494006,14.785746844078119,14.793163522999748,NVIDIA L4,23034,580.82.07,8.9,3.13.15,2.8.0+cu128,12.8,0.10.2,fp8,fp8,1,4096,0.9,64,32768,20250911
